id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68475207,,20000.0,20000.0,20000.0, 60 months,10.78,432.66,B,B4,Shift Supervisor,10+ years,MORTGAGE,110000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68475207,,debt_consolidation,Debt consolidation,378xx,TN,26.17,0.0,Jun-1995,720.0,724.0,2.0,81.0,,47.0,0.0,38988.0,20.6,75.0,w,0.0,0.0,12136.56,12136.56,7056.02,3730.54,0.0,1350.0,243.0,Feb-2018,432.66,,Mar-2019,594.0,590.0,0.0,,1.0,Individual,,,,0.0,287.0,232761.0,2.0,4.0,1.0,3.0,11.0,54063.0,75.0,5.0,9.0,2483.0,36.0,189300.0,0.0,9.0,3.0,12.0,5172.0,67899.0,14.9,0.0,0.0,142.0,246.0,2.0,2.0,6.0,2.0,,2.0,,0.0,14.0,31.0,16.0,21.0,12.0,42.0,56.0,32.0,47.0,0.0,0.0,0.0,6.0,98.7,0.0,0.0,0.0,415213.0,93051.0,79800.0,71864.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jul-2018,ACTIVE,Jul-2018,6044.0,45.0,12.0
68405649,,21000.0,21000.0,21000.0, 36 months,7.49,653.14,A,A4,"Director, Sales",< 1 year,MORTGAGE,120000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68405649,,home_improvement,Home improvement,038xx,NH,14.44,0.0,Jun-2001,730.0,734.0,0.0,,,12.0,0.0,50566.0,53.1,28.0,w,0.0,0.0,23341.2786967385,23341.28,21000.0,2341.28,0.0,0.0,0.0,Apr-2018,6381.49,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,439763.0,3.0,1.0,1.0,1.0,5.0,8197.0,95.0,2.0,4.0,17513.0,57.0,95300.0,0.0,4.0,0.0,5.0,36647.0,26898.0,52.1,0.0,0.0,76.0,174.0,1.0,1.0,4.0,20.0,,,,0.0,5.0,7.0,7.0,11.0,4.0,10.0,20.0,7.0,12.0,0.0,0.0,0.0,3.0,100.0,28.6,0.0,0.0,497972.0,58763.0,56200.0,8672.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68565217,,15000.0,15000.0,15000.0, 36 months,6.99,463.09,A,A3,Closer,10+ years,MORTGAGE,42000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68565217,,credit_card,Credit card refinancing,531xx,WI,20.54,0.0,Nov-2000,695.0,699.0,1.0,,,17.0,0.0,18971.0,33.0,33.0,w,0.0,0.0,16636.2265720702,16636.23,15000.0,1636.23,0.0,0.0,0.0,Dec-2018,463.0,,Dec-2018,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,101182.0,3.0,0.0,0.0,0.0,102.0,0.0,0.0,3.0,5.0,6594.0,33.0,58000.0,0.0,0.0,2.0,6.0,6745.0,4663.0,47.0,0.0,0.0,102.0,181.0,2.0,2.0,4.0,2.0,,2.0,,0.0,8.0,13.0,12.0,12.0,1.0,13.0,27.0,11.0,15.0,,0.0,0.0,4.0,100.0,37.5,0.0,0.0,142000.0,19089.0,37300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68615134,,9800.0,9800.0,9800.0, 36 months,13.99,334.9,C,C4,,,RENT,24504.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68615134,,major_purchase,Major purchase,039xx,ME,13.03,0.0,Jan-1993,690.0,694.0,0.0,27.0,,7.0,0.0,7023.0,72.0,12.0,w,0.0,0.0,12037.056901503,12037.06,9800.0,2237.06,0.0,0.0,0.0,Jan-2019,334.6,,Dec-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,7023.0,1.0,0.0,0.0,0.0,26.0,0.0,,2.0,3.0,2935.0,72.0,9800.0,1.0,1.0,0.0,3.0,1171.0,1153.0,87.9,0.0,0.0,32.0,109.0,5.0,5.0,1.0,5.0,,21.0,62.0,0.0,4.0,5.0,4.0,5.0,2.0,7.0,9.0,5.0,7.0,0.0,0.0,0.0,2.0,81.8,50.0,0.0,0.0,9800.0,7023.0,8000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68364826,,15000.0,15000.0,15000.0, 36 months,9.8,482.61,B,B3,Account Executive,1 year,RENT,75000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68364826,,debt_consolidation,Debt consolidation,762xx,TX,20.21,0.0,May-2008,695.0,699.0,0.0,,,11.0,0.0,14296.0,64.7,20.0,w,0.0,0.0,17305.3246600612,17305.32,15000.0,2305.32,0.0,0.0,0.0,Dec-2018,482.22,,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,75260.0,2.0,6.0,1.0,2.0,3.0,60964.0,86.0,1.0,2.0,8986.0,81.0,22100.0,0.0,0.0,1.0,4.0,6842.0,7004.0,67.1,0.0,0.0,89.0,91.0,5.0,3.0,0.0,5.0,,6.0,,0.0,4.0,4.0,4.0,5.0,12.0,5.0,8.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,92971.0,75260.0,21300.0,70871.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68395519,,18000.0,18000.0,18000.0, 36 months,6.49,551.61,A,A2,Supervisor of House supervisors,10+ years,MORTGAGE,103000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68395519,,debt_consolidation,Debt consolidation,813xx,CO,11.58,0.0,Dec-1989,705.0,709.0,0.0,38.0,,17.0,0.0,23036.0,48.2,33.0,w,0.0,0.0,19736.4357685892,19736.44,18000.0,1736.44,0.0,0.0,0.0,Jun-2018,407.58,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,377432.0,3.0,6.0,3.0,3.0,2.0,54720.0,88.0,1.0,4.0,7026.0,71.0,47800.0,0.0,0.0,1.0,9.0,23590.0,14765.0,46.5,0.0,0.0,118.0,312.0,5.0,2.0,6.0,14.0,,5.0,,0.0,4.0,7.0,4.0,10.0,10.0,10.0,17.0,7.0,17.0,0.0,0.0,0.0,4.0,93.9,25.0,0.0,0.0,415405.0,77756.0,27600.0,62085.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68132837,,1600.0,1600.0,1600.0, 36 months,7.91,50.08,A,A5,Police Officer,10+ years,MORTGAGE,76500.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68132837,,credit_card,Credit card refinancing,212xx,MD,16.42,0.0,Apr-2002,750.0,754.0,1.0,27.0,,6.0,0.0,722.0,7.1,19.0,w,0.0,0.0,1799.2247836796,1799.22,1600.0,199.22,0.0,0.0,0.0,Oct-2018,198.42,,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,191019.0,1.0,2.0,0.0,2.0,14.0,41160.0,85.0,1.0,2.0,180.0,54.0,10200.0,4.0,0.0,2.0,4.0,31837.0,8620.0,2.0,0.0,0.0,164.0,97.0,2.0,2.0,3.0,2.0,,3.0,,0.0,1.0,2.0,2.0,6.0,5.0,3.0,11.0,2.0,6.0,0.0,0.0,0.0,1.0,94.7,0.0,0.0,0.0,219288.0,41882.0,8800.0,51328.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68365659,,20000.0,20000.0,20000.0, 36 months,9.17,637.58,B,B2,Mtg. Loan officer,10+ years,RENT,60000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68365659,,debt_consolidation,Debt consolidation,810xx,CO,17.8,0.0,Dec-1986,705.0,709.0,0.0,29.0,,9.0,0.0,5686.0,23.8,18.0,w,0.0,0.0,21614.6814558078,21614.68,20000.0,1614.68,0.0,0.0,0.0,Jan-2017,14052.35,,Mar-2019,734.0,730.0,0.0,31.0,1.0,Individual,,,,0.0,0.0,21302.0,0.0,2.0,1.0,1.0,12.0,15616.0,72.0,0.0,0.0,5638.0,47.0,23900.0,0.0,0.0,0.0,1.0,2367.0,4223.0,57.3,0.0,0.0,151.0,348.0,36.0,12.0,2.0,36.0,29.0,,29.0,2.0,2.0,3.0,3.0,6.0,4.0,7.0,12.0,3.0,9.0,0.0,0.0,0.0,1.0,83.3,33.3,0.0,0.0,45700.0,21302.0,9900.0,21800.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68494342,,27300.0,27300.0,27300.0, 60 months,11.99,607.14,C,C1,VP Operations,< 1 year,MORTGAGE,155000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68494342,,debt_consolidation,Debt consolidation,140xx,NY,23.23,0.0,Sep-1984,750.0,754.0,0.0,78.0,,36.0,0.0,45161.0,24.0,60.0,w,0.0,0.0,32819.9188873054,32819.92,27300.0,5519.92,0.0,0.0,0.0,Jan-2018,18901.16,,Mar-2019,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,232057.0,1.0,7.0,0.0,1.0,14.0,99121.0,55.0,4.0,5.0,14088.0,34.0,188500.0,0.0,0.0,1.0,6.0,7252.0,98219.0,18.4,0.0,0.0,221.0,375.0,4.0,4.0,2.0,4.0,78.0,12.0,78.0,0.0,5.0,13.0,10.0,15.0,17.0,28.0,41.0,13.0,36.0,0.0,0.0,0.0,4.0,98.3,0.0,0.0,0.0,453938.0,144282.0,120300.0,155464.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68543772,,10000.0,10000.0,10000.0, 36 months,7.49,311.02,A,A4,Sr System Engineer,5 years,MORTGAGE,120000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68543772,,home_improvement,Home improvement,604xx,IL,18.63,0.0,Sep-1988,715.0,719.0,0.0,24.0,,21.0,0.0,17092.0,47.2,36.0,w,0.0,0.0,11051.2118144904,11051.21,10000.0,1051.21,0.0,0.0,0.0,Mar-2018,2254.05,,Apr-2018,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,237994.0,0.0,6.0,1.0,3.0,9.0,64518.0,80.0,1.0,1.0,7488.0,70.0,36200.0,0.0,2.0,1.0,4.0,12526.0,8054.0,62.2,0.0,0.0,147.0,327.0,12.0,9.0,2.0,12.0,,12.0,24.0,0.0,4.0,7.0,7.0,11.0,10.0,14.0,24.0,7.0,21.0,0.0,0.0,0.0,2.0,97.1,42.9,0.0,0.0,295516.0,81610.0,21300.0,80316.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68575754,,35000.0,35000.0,35000.0, 36 months,16.59,1240.72,D,D2,Logistics Coordinator,10+ years,RENT,90000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68575754,,credit_card,Credit card refinancing,953xx,CA,27.43,1.0,Oct-1994,690.0,694.0,0.0,7.0,,15.0,0.0,47498.0,43.1,31.0,w,0.0,0.0,38203.860427513,38203.86,35000.0,3203.86,0.0,0.0,0.0,Sep-2016,122.25,,Mar-2019,749.0,745.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,90235.0,1.0,3.0,0.0,2.0,15.0,42737.0,72.0,3.0,8.0,19104.0,53.0,110100.0,0.0,0.0,1.0,10.0,6016.0,49844.0,47.6,0.0,0.0,120.0,254.0,1.0,1.0,1.0,15.0,,12.0,,1.0,4.0,6.0,8.0,13.0,10.0,12.0,20.0,6.0,15.0,0.0,0.0,0.0,3.0,96.7,25.0,0.0,0.0,169408.0,90235.0,95100.0,59308.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68465212,,10000.0,10000.0,10000.0, 36 months,12.88,336.37,C,C2,Lock Operator,10+ years,OWN,86000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68465212,,debt_consolidation,Debt consolidation,152xx,PA,11.57,0.0,Nov-2000,670.0,674.0,0.0,36.0,,7.0,0.0,10631.0,47.2,17.0,w,0.0,0.0,2903.03,2903.03,1268.89,778.25,16.82,839.07,151.0326,Sep-2016,400.0,,Jan-2017,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,19898.0,1.0,1.0,2.0,3.0,3.0,9267.0,90.0,1.0,1.0,4298.0,61.0,22500.0,0.0,8.0,0.0,4.0,2843.0,11777.0,45.2,0.0,0.0,138.0,121.0,8.0,3.0,0.0,8.0,36.0,14.0,36.0,0.0,4.0,5.0,4.0,5.0,10.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,3.0,88.2,25.0,0.0,0.0,32800.0,19898.0,21500.0,10300.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68595302,,6025.0,6025.0,6025.0, 36 months,17.27,215.62,D,D3,,,RENT,54000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68595302,,debt_consolidation,Debt consolidation,017xx,MA,33.6,0.0,Sep-2004,660.0,664.0,2.0,,,10.0,0.0,17371.0,86.4,14.0,w,0.0,0.0,7685.5145946771,7685.51,6025.0,1660.51,0.0,0.0,0.0,Jun-2018,1659.71,,Nov-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,57735.0,2.0,2.0,1.0,2.0,6.0,40364.0,91.0,2.0,3.0,5583.0,87.0,20100.0,0.0,1.0,2.0,5.0,5774.0,185.0,98.5,0.0,0.0,135.0,89.0,0.0,0.0,0.0,77.0,,0.0,,0.0,4.0,7.0,4.0,4.0,6.0,8.0,8.0,7.0,10.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,71778.0,57735.0,12100.0,51678.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68614511,,15000.0,15000.0,15000.0, 60 months,12.88,340.38,C,C2,Analyst,8 years,MORTGAGE,77000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68614511,,medical,Medical expenses,430xx,OH,15.76,0.0,Oct-2001,705.0,709.0,0.0,,,10.0,0.0,0.0,0.0,29.0,w,0.0,0.0,17008.4029210554,17008.4,15000.0,2008.4,0.0,0.0,0.0,Feb-2017,12950.67,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,324.0,37959.0,0.0,2.0,1.0,2.0,12.0,37959.0,83.0,0.0,1.0,0.0,55.0,23700.0,0.0,0.0,5.0,3.0,4218.0,16600.0,0.0,0.0,0.0,170.0,146.0,21.0,12.0,3.0,36.0,,2.0,,0.0,0.0,0.0,4.0,6.0,11.0,8.0,15.0,0.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,69596.0,37959.0,16600.0,45896.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68365658,,12000.0,12000.0,12000.0, 36 months,11.99,398.52,C,C1,Regional Controller,2 years,RENT,75000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68365658,,debt_consolidation,Debt consolidation,662xx,KS,32.34,0.0,Feb-2005,730.0,734.0,1.0,,,14.0,0.0,21857.0,37.1,21.0,w,0.0,0.0,14329.0005521255,14329.0,12000.0,2329.0,0.0,0.0,0.0,Jan-2019,398.27,,Mar-2019,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,59755.0,1.0,3.0,2.0,2.0,5.0,37898.0,67.0,0.0,3.0,9531.0,52.0,58975.0,0.0,0.0,1.0,5.0,4268.0,23134.0,39.8,0.0,0.0,112.0,130.0,19.0,5.0,0.0,19.0,,2.0,,0.0,4.0,7.0,5.0,8.0,5.0,11.0,16.0,7.0,14.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,115721.0,59755.0,38400.0,56746.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68525297,,23000.0,23000.0,23000.0, 36 months,10.78,750.6,B,B4,Owner,10+ years,RENT,62341.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68525297,,debt_consolidation,Debt consolidation,752xx,TX,17.31,0.0,Aug-2005,680.0,684.0,0.0,,57.0,5.0,1.0,17683.0,65.5,17.0,w,0.0,0.0,26368.429163120098,26368.43,23000.0,3368.43,0.0,0.0,0.0,Mar-2018,1637.87,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,25971.0,2.0,1.0,0.0,1.0,20.0,8288.0,55.0,2.0,2.0,8762.0,62.0,27000.0,0.0,0.0,0.0,3.0,5194.0,9317.0,65.5,0.0,0.0,124.0,124.0,2.0,2.0,3.0,2.0,,,,0.0,3.0,3.0,4.0,7.0,6.0,4.0,8.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,1.0,42000.0,25971.0,27000.0,15000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68475158,,6000.0,6000.0,6000.0, 36 months,7.49,186.61,A,A4,Accounting Manager,2 years,MORTGAGE,67000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68475158,,credit_card,Credit card refinancing,321xx,FL,12.7,0.0,Oct-2004,705.0,709.0,0.0,,,10.0,0.0,9432.0,47.4,42.0,f,0.0,0.0,6711.7101095614,6711.71,6000.0,711.71,0.0,0.0,0.0,Jan-2019,186.6,,Mar-2019,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,190973.0,0.0,1.0,0.0,0.0,32.0,99636.0,120.0,1.0,3.0,2410.0,63.0,19900.0,1.0,0.0,0.0,3.0,19097.0,1854.0,71.9,0.0,0.0,105.0,125.0,7.0,7.0,2.0,17.0,,23.0,,0.0,3.0,6.0,3.0,8.0,26.0,7.0,14.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,204280.0,109068.0,6600.0,95687.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68545700,,1500.0,1500.0,1500.0, 36 months,9.8,48.27,B,B3,Labor and Employment Specialist IV,6 years,MORTGAGE,63000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68545700,,vacation,Vacation,802xx,CO,7.68,1.0,Mar-1992,670.0,674.0,0.0,3.0,,10.0,0.0,36160.0,82.2,24.0,w,0.0,0.0,1601.5,1601.5,1500.0,101.5,0.0,0.0,0.0,Oct-2016,1216.16,,Jan-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,425197.0,1.0,0.0,0.0,1.0,19.0,0.0,,2.0,3.0,7525.0,82.0,44000.0,0.0,3.0,1.0,6.0,42520.0,75.0,99.0,0.0,0.0,107.0,285.0,4.0,4.0,2.0,138.0,,,3.0,0.0,1.0,5.0,1.0,5.0,5.0,8.0,17.0,6.0,10.0,0.0,0.0,0.0,3.0,95.8,100.0,0.0,0.0,439555.0,36160.0,7600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68425312,,8000.0,8000.0,8000.0, 36 months,12.88,269.09,C,C2,Owner,6 years,RENT,60000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425312,,debt_consolidation,Debt consolidation,068xx,CT,5.46,1.0,Nov-1984,665.0,669.0,0.0,19.0,,7.0,0.0,6831.0,81.3,20.0,w,0.0,0.0,5038.41,5038.41,1515.8,622.61,0.0,2900.0,522.0,Sep-2016,807.27,,Aug-2018,599.0,595.0,0.0,,1.0,Individual,,,,0.0,0.0,6831.0,0.0,0.0,0.0,0.0,89.0,0.0,,0.0,0.0,2280.0,81.0,8400.0,1.0,0.0,2.0,0.0,1139.0,1093.0,83.9,0.0,0.0,93.0,373.0,53.0,53.0,2.0,94.0,49.0,6.0,19.0,0.0,3.0,6.0,3.0,8.0,2.0,7.0,16.0,6.0,7.0,0.0,0.0,0.0,0.0,65.0,66.7,0.0,0.0,8400.0,6831.0,6800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-2017,COMPLETE,Oct-2017,2500.0,38.86,1.0
67287822,,15000.0,15000.0,14950.0, 36 months,17.27,536.81,D,D3,Teacher,3 years,RENT,55000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67287822,,debt_consolidation,Debt consolidation,028xx,RI,25.81,0.0,Jul-2008,670.0,674.0,0.0,,,21.0,0.0,16598.0,83.8,29.0,w,0.0,0.0,19404.9162260342,19340.23,15000.0,4404.92,0.0,0.0,0.0,Feb-2019,7.81,,Jul-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,163210.0,3.0,12.0,3.0,6.0,4.0,146612.0,109.0,0.0,4.0,4135.0,106.0,19800.0,3.0,1.0,5.0,10.0,7772.0,205.0,98.1,0.0,0.0,89.0,79.0,15.0,4.0,0.0,23.0,,4.0,,0.0,4.0,8.0,4.0,4.0,20.0,9.0,9.0,8.0,21.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,154538.0,163210.0,11000.0,134738.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68052562,,25000.0,25000.0,25000.0, 36 months,7.49,777.55,A,A4,Senior IT Analyst,2 years,MORTGAGE,150000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68052562,,home_improvement,Home improvement,551xx,MN,16.93,0.0,Jun-1999,705.0,709.0,2.0,,,24.0,0.0,48961.0,47.0,50.0,w,0.0,0.0,26727.475785544,26727.48,25000.0,1727.48,0.0,0.0,0.0,Feb-2017,17422.89,,Jan-2019,679.0,675.0,0.0,40.0,1.0,Individual,,,,0.0,0.0,667360.0,0.0,6.0,0.0,1.0,14.0,131475.0,94.0,3.0,3.0,10845.0,47.0,103506.0,0.0,0.0,8.0,5.0,27806.0,8273.0,50.0,0.0,0.0,198.0,187.0,8.0,8.0,2.0,8.0,,3.0,,0.0,11.0,16.0,22.0,22.0,13.0,16.0,35.0,11.0,24.0,,0.0,0.0,4.0,100.0,9.1,0.0,0.0,753766.0,180436.0,91006.0,140589.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67338687,,2000.0,2000.0,2000.0, 36 months,14.85,69.19,C,C5,Liam coordinator / funder,< 1 year,MORTGAGE,42000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67338687,,credit_card,Credit card refinancing,983xx,WA,24.77,0.0,Jan-1999,680.0,684.0,1.0,42.0,,9.0,0.0,7985.0,101.1,26.0,w,0.0,0.0,2349.776165278,2349.78,2000.0,349.78,0.0,0.0,0.0,Aug-2017,13.48,,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,48335.0,1.0,5.0,1.0,3.0,3.0,40350.0,63.0,0.0,1.0,3851.0,67.0,7900.0,0.0,7.0,2.0,5.0,5371.0,0.0,102.0,0.0,0.0,88.0,203.0,19.0,3.0,5.0,19.0,42.0,3.0,42.0,0.0,3.0,4.0,3.0,6.0,10.0,4.0,11.0,4.0,9.0,0.0,0.0,0.0,1.0,92.3,100.0,0.0,0.0,71778.0,48335.0,6900.0,63878.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68405215,,20000.0,20000.0,20000.0, 36 months,8.49,631.26,B,B1,Deputy Finance Director,3 years,MORTGAGE,122815.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68405215,,debt_consolidation,Debt consolidation,282xx,NC,15.43,0.0,Aug-1995,690.0,694.0,3.0,,,27.0,0.0,28558.0,66.0,37.0,w,0.0,0.0,22152.921660578,22152.92,20000.0,2152.92,0.0,0.0,0.0,Sep-2017,10182.56,,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,222207.0,2.0,18.0,1.0,1.0,5.0,117312.0,129.0,2.0,4.0,7401.0,66.0,42950.0,0.0,0.0,4.0,5.0,8229.0,5892.0,68.0,0.0,0.0,244.0,128.0,3.0,3.0,1.0,3.0,,1.0,,0.0,6.0,8.0,10.0,10.0,23.0,8.0,13.0,8.0,27.0,,0.0,0.0,3.0,100.0,33.3,0.0,0.0,256519.0,145870.0,35350.0,90769.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
